model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
TinyLlama,geography,geography,geography_220,Easy,what are the rivers in the state of texas,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""texas"" ;","SELECT state_name, river_name
FROM river
WHERE state_name = 'texas';",True,False,False,False,2.8482
TinyLlama,geography,geography,geography_221,Easy,what rivers are in new mexico,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""new mexico"" ;","SELECT state_name, river_name
FROM river
WHERE river_name LIKE 'New%';",True,False,False,False,2.7921
TinyLlama,geography,geography,geography_222,Easy,name the rivers in arkansas,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""arkansas"" ;","SELECT river_name
FROM river
WHERE state_name = 'arkansas';",True,False,False,False,3.0733
TinyLlama,geography,geography,geography_223,Easy,what rivers run through louisiana,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""louisiana"" ;","SELECT state_name, river_name
FROM river
WHERE state_name IN ('AL', 'AR', 'LA', 'MS', 'TX')
ORDER BY state_name;",True,False,False,False,2.8069
TinyLlama,geography,geography,geography_224,Easy,what rivers run through west virginia,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""west virginia"" ;","SELECT state_name, river_name
FROM river
WHERE state_name IN ('WV', 'OH', 'KY', 'KY', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', 'OH', '",True,False,False,False,3.5547
TinyLlama,geography,geography,geography_225,Easy,what rivers are in nevada,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""nevada"" ;","SELECT state_name, river_name
FROM river
WHERE river_name LIKE 'NV%'
ORDER BY state_name;",True,False,False,False,2.7728
TinyLlama,geography,geography,geography_226,Easy,what rivers run through texas,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""texas"" ;","SELECT state_name, river_name
FROM river
WHERE river_name IN ('San Jacinto', 'Guadalupe', 'San Antonio', 'Llano', 'San Marcos', 'San Saba', 'San Patricio', 'San Augustine', 'San Augustine', 'San Augustine', 'San Augustine', 'San Augustine', 'San Augustine', 'San Augustine', 'San Augustine', 'San August",True,False,False,False,3.4194
TinyLlama,geography,geography,geography_227,Easy,what rivers are in utah,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""utah"" ;","SELECT state_name, river_name
FROM river
WHERE river_name LIKE 'Utah%'
ORDER BY state_name;",True,False,False,False,2.811
TinyLlama,geography,geography,geography_228,Easy,what are the rivers in the state of indiana,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""indiana"" ;","SELECT river_name, length, country_name, traverse
FROM river
WHERE state_name = 'IN'
ORDER BY length DESC;",True,False,False,False,3.0155
TinyLlama,geography,geography,geography_229,Easy,what rivers flow through missouri,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""missouri"" ;","SELECT state_name, river_name
FROM river
WHERE river_name LIKE 'Missouri%'
ORDER BY state_name;",True,False,False,False,2.788
TinyLlama,geography,geography,geography_230,Easy,what are the rivers of montana,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""montana"" ;","SELECT state_name, river_name, length, traverse
FROM river
WHERE state_name = 'Montana';",True,False,False,False,2.7704
TinyLlama,geography,geography,geography_231,Easy,what rivers run through colorado,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""colorado"" ;","SELECT state_name, river_name
FROM river
WHERE river_name IN ('Colorado River', 'San Juan River', 'Green River', 'Big Thompson River', 'South Platte River', 'Big Muddy River', 'Frying Pan River', 'Gunnison River', 'San Miguel River', 'San Juan Basin River', 'San Isabel River', 'San Juan River', 'San Juan River', 'San Juan River', '",True,False,False,False,2.873
TinyLlama,geography,geography,geography_232,Easy,which rivers are in alaska,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""alaska"" ;","SELECT river_name
FROM river
WHERE state_name = 'Alaska';",True,False,False,False,2.8576
TinyLlama,geography,geography,geography_233,Easy,which rivers flow through alaska,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""alaska"" ;","SELECT state_name, river_name, length, traverse
FROM river
WHERE state_name = 'Alaska';",True,False,False,False,3.1225
TinyLlama,geography,geography,geography_234,Easy,what is the river that cross over ohio,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""ohio"" ;","SELECT river_name
FROM river
WHERE river_name = 'Ohio';",True,True,True,False,1.6384
TinyLlama,geography,geography,geography_235,Easy,what rivers run through maine,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""maine"" ;","SELECT state_name, river_name
FROM river
WHERE state_name IN ('Maine', 'Massachusetts', 'New Hampshire', 'Rhode Island');",True,False,False,False,2.802
TinyLlama,geography,geography,geography_236,Easy,what river flows through texas,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""texas"" ;","SELECT river_name
FROM river
WHERE river_name = 'San Jacinto River';",True,True,True,False,2.9958
TinyLlama,geography,geography,geography_237,Easy,what river runs through virginia,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""virginia"" ;","SELECT river_name
FROM river
WHERE river_name = 'Rappahannock River';",True,True,True,False,1.4958
TinyLlama,geography,geography,geography_238,Easy,what rivers are in oregon,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""oregon"" ;","SELECT state_name, river_name
FROM river
WHERE river_name LIKE 'O%';",True,False,False,False,2.7814
TinyLlama,geography,geography,geography_239,Easy,what river runs through illinois,"SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ""illinois"" ;","SELECT river_name
FROM river
WHERE river_name = 'Illinois River';",True,True,True,False,3.6442
TinyLlama,geography,geography,geography_240,Extra Hard,how many states border the state that borders the most states,"SELECT MAX( DERIVED_TABLEalias0.DERIVED_FIELDalias0 ) FROM ( SELECT BORDER_INFOalias0.STATE_NAME , COUNT( DISTINCT BORDER_INFOalias0.BORDER ) AS DERIVED_FIELDalias0 FROM BORDER_INFO AS BORDER_INFOalias0 GROUP BY BORDER_INFOalias0.STATE_NAME ) AS DERIVED_TABLEalias0 ;","SELECT state_name, COUNT(*) AS num_states
FROM border_info
GROUP BY state_name
ORDER BY num_states DESC
LIMIT 1;",True,True,True,False,2.7843
TinyLlama,geography,geography,geography_241,Easy,what state is dallas in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""dallas"" ;",SELECT state_name FROM border_info WHERE state_name = 'Texas';,True,True,True,False,2.7866
TinyLlama,geography,geography,geography_242,Easy,where is san diego,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""san diego"" ;","SELECT state_name, border
FROM border_info
WHERE state_name = 'CA'
AND border = 'US';",True,True,True,False,2.8217
TinyLlama,geography,geography,geography_243,Easy,san antonio is in what state,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""san antonio"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'texas';",True,True,True,False,2.9352
TinyLlama,geography,geography,geography_244,Easy,what state is austin in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;",SELECT state_name FROM border_info WHERE state_name = 'texas';,True,True,True,False,3.1825
TinyLlama,geography,geography,geography_245,Easy,what state is miami in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""miami"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'florida';",True,True,True,False,2.793
TinyLlama,geography,geography,geography_246,Easy,what states have cities named dallas,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""dallas"" ;","SELECT state_name
FROM city
WHERE city_name = 'dallas';",True,True,True,True,2.754
TinyLlama,geography,geography,geography_247,Easy,what states have cities named plano,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""plano"" ;","SELECT state_name
FROM city
WHERE city_name = 'plano';",True,True,True,True,2.8407
TinyLlama,geography,geography,geography_248,Easy,what states have cities named portland,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""portland"" ;","SELECT state_name
FROM city
WHERE city_name = 'portland'

Output:
Portland

Explanation:
The `SELECT` statement selects the `state_name` column from the `city` table. The `WHERE` clause filters the results to only include cities with a city_name equal to 'portland'. The `ORDER BY` clause sorts the results in ascending order by the `state_name` column.",True,False,False,False,3.5535
TinyLlama,geography,geography,geography_249,Easy,what states have cities named rochester,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""rochester"" ;","SELECT state_name
FROM city
WHERE city_name = 'rochester';",True,True,True,True,2.8157
TinyLlama,geography,geography,geography_250,Easy,what states have cities named salt lake city,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""salt lake city"" ;","SELECT state_name
FROM city
WHERE city_name = 'salt lake city';",True,True,True,True,2.7972
TinyLlama,geography,geography,geography_251,Easy,where is dallas,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""dallas"" ;","SELECT city.city_name, state.state_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, lake.area, lake.country_name, lake.state_name
FROM city
JOIN highlow ON city.city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain",True,False,False,False,3.5799
TinyLlama,geography,geography,geography_252,Easy,where is portland,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""portland"" ;","SELECT state_name, border
FROM border_info
WHERE state_name = 'Oregon'
AND border = 'None'
ORDER BY state_name;",True,True,True,False,2.792
TinyLlama,geography,geography,geography_253,Easy,which states have cities named austin,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;","SELECT state_name
FROM city
WHERE city_name = 'austin';",True,True,True,True,2.7876
TinyLlama,geography,geography,geography_254,Easy,which state is kalamazoo in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""kalamazoo"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'kalamazoo';",True,True,True,False,2.2159
TinyLlama,geography,geography,geography_255,Easy,where is austin,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'Texas'
ORDER BY",True,False,False,False,3.4839
TinyLlama,geography,geography,geography_256,Easy,what states have a city named austin,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;","SELECT state_name
FROM city
WHERE city_name = 'austin';",True,True,True,True,2.8179
TinyLlama,geography,geography,geography_257,Easy,what state is pittsburgh in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""pittsburgh"" ;",SELECT state_name FROM city WHERE city_name = 'pittsburgh';,True,True,True,True,2.8015
TinyLlama,geography,geography,geography_258,Easy,what state has the city flint,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""flint"" ;","SELECT state_name, highest_elevation, lowest_point, highest_point, lowest_elevation
FROM city
WHERE state_name = 'Michigan';",True,False,False,False,3.6529
TinyLlama,geography,geography,geography_259,Easy,what states have towns named springfield,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""springfield"" ;","SELECT state_name
FROM city
WHERE city_name = 'springfield'

Output:
Springfield, IL

Explanation:
The `SELECT` statement selects the `state_name` column from the `city` table. The `WHERE` clause filters the results to only include rows where the `city_name` column matches the string 'springfield'. The `GROUP BY` clause groups the results by the `state_name`",True,False,False,False,2.8111
TinyLlama,geography,geography,geography_260,Easy,where is san jose,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""san jose"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'CA'
ORDER BY low",True,False,False,False,3.148
TinyLlama,geography,geography,geography_261,Easy,where is scotts valley,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""scotts valley"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'Scotts Valley'",True,False,False,False,2.7697
TinyLlama,geography,geography,geography_262,Easy,where is new orleans,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""new orleans"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'Louisiana'
ORDER BY",True,False,False,False,2.8665
TinyLlama,geography,geography,geography_263,Easy,where is indianapolis,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""indianapolis"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'IN'
ORDER BY low",True,False,False,False,2.786
TinyLlama,geography,geography,geography_264,Easy,what state is des moines located in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""des moines"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'iowa';",True,True,True,False,2.8374
TinyLlama,geography,geography,geography_265,Easy,what states have cities named austin,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;","SELECT state_name
FROM city
WHERE city_name = 'austin';",True,True,True,True,3.6457
TinyLlama,geography,geography,geography_266,Easy,what state is boston in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boston"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'Massachusetts';",True,True,True,False,2.8173
TinyLlama,geography,geography,geography_267,Easy,where is fort wayne,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""fort wayne"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'Indiana'
ORDER BY",True,False,False,False,2.8074
TinyLlama,geography,geography,geography_268,Easy,where is houston,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""houston"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON city.state_name = state",True,False,False,False,3.2978
TinyLlama,geography,geography,geography_269,Easy,where is springfield,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""springfield"" ;","SELECT state_name, border
FROM border_info
WHERE state_name = 'Illinois';",True,True,True,False,2.82
TinyLlama,geography,geography,geography_270,Easy,where is baton rouge,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""baton rouge"" ;","SELECT city.city_name, highlow.highest_elevation, highlow.lowest_point, highlow.highest_point, low.lowest_elevation
FROM city
INNER JOIN highlow ON city.city_name = highlow.state_name
INNER JOIN low ON highlow.state_name = low.state_name
WHERE city.state_name = 'Louisiana'
ORDER BY",True,False,False,False,2.7941
TinyLlama,geography,geography,geography_271,Easy,in which state is rochester,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""rochester"" ;","SELECT state_name
FROM border_info
WHERE state_name = 'Rochester';",True,True,True,False,3.5352
TinyLlama,geography,geography,geography_272,Easy,which state is the city denver located in,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""denver"" ;","SELECT state_name, city_name
FROM city
WHERE state_name = 'Colorado';",True,True,True,False,2.8062
TinyLlama,geography,geography,geography_273,Easy,what states in the united states have a city of springfield,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""springfield"" ;","SELECT state_name
FROM city
WHERE state_name = 'Illinois'
AND population > 1000000;",True,True,True,False,2.8105
TinyLlama,geography,geography,geography_274,Extra Hard,what is the population of the state with the largest area,SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MAX( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, population, area
FROM state
WHERE area > (SELECT MAX(area) FROM state);",True,True,True,False,2.83
TinyLlama,geography,geography,geography_275,Extra Hard,what is the population of the largest state,SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MAX( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, population
FROM state
ORDER BY population DESC
LIMIT 1;",True,True,True,False,3.6411
TinyLlama,geography,geography,geography_276,Easy,how many people live in chicago,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""chicago"" ;",SELECT COUNT(*) AS population FROM city;,True,True,True,False,2.8317
TinyLlama,geography,geography,geography_277,Easy,what is the population of dallas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""dallas"" ;","SELECT city_name, population FROM city WHERE city_name = 'dallas';",True,True,True,False,2.8367
TinyLlama,geography,geography,geography_278,Easy,how many people lived in austin,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;",SELECT COUNT(*) AS population FROM city;,True,True,True,False,2.8144
TinyLlama,geography,geography,geography_279,Easy,how many people live in detroit,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""detroit"" ;",SELECT COUNT(*) AS population FROM city WHERE city_name = 'new york city';,True,True,True,False,3.3717
TinyLlama,geography,geography,geography_280,Easy,how many people live in houston,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""houston"" ;",SELECT COUNT(*) AS population FROM city;,True,True,True,False,3.0664
TinyLlama,geography,geography,geography_281,Easy,number of people in boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;","Explanation:

- The first rule is to use ONLY tables and columns from the schema.
- The second rule is to output the SQL query (no explanation, no markdown).
- The schema is created using CREATE TABLE statements.
- The output is a table with the columns `state_name`, `",True,False,False,False,2.8448
TinyLlama,geography,geography,geography_282,Easy,what is the population of boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'Colorado';",True,True,True,False,3.0367
TinyLlama,geography,geography,geography_283,Easy,what is the population of houston,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""houston"" ;","SELECT city_name, population, country_name, state_name
FROM city
WHERE city_name = 'houston';",True,True,True,False,3.388
TinyLlama,geography,geography,geography_284,Easy,what is the population of new york city,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""new york"" ;","SELECT city_name, population FROM city WHERE state_name = 'new york';",True,True,True,False,2.798
TinyLlama,geography,geography,geography_285,Easy,what is the population of san antonio,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""san antonio"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'california';",True,True,True,False,2.8216
TinyLlama,geography,geography,geography_286,Easy,what is the population of tucson,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""tucson"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'California';",True,True,True,False,2.8279
TinyLlama,geography,geography,geography_287,Easy,what is the population of austin,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;","SELECT state_name, highest_elevation, lowest_point, highest_point, lowest_elevation FROM highlow WHERE state_name",True,False,True,False,3.6539
TinyLlama,geography,geography,geography_288,Easy,how big is the city of new york,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""new york"" ;","SELECT city_name, population, country_name, state_name
FROM city
WHERE state_name = 'new york';",True,True,True,False,2.7803
TinyLlama,geography,geography,geography_289,Easy,how many people live in san francisco,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""san francisco"" ;","2. Markdown:

Question:
how many people live in san francisco

Markdown:",True,False,False,False,2.7929
TinyLlama,geography,geography,geography_290,Easy,what is the population of sacramento,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""sacramento"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'california';",True,True,True,False,3.4631
TinyLlama,geography,geography,geography_291,Easy,what is the population of denver,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""denver"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'California';",True,True,True,False,3.027
TinyLlama,geography,geography,geography_292,Easy,what is the population of seattle,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""seattle"" ;","SELECT state_name, highest_elevation FROM highlow WHERE state_name = 'CA';",True,True,True,False,2.7845
TinyLlama,geography,geography,geography_293,Easy,population of boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;","SELECT state_name, population FROM city WHERE state_name = 'Colorado';",True,True,True,False,2.8044
TinyLlama,geography,geography,geography_294,Easy,what is the population in boston,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boston"" ;","SELECT city_name, population FROM city WHERE city_name = 'boston';",True,True,True,False,3.0334
TinyLlama,geography,geography,geography_295,Easy,how many people live in kalamazoo,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""kalamazoo"" ;","SELECT COUNT(*) AS total_people
FROM city
WHERE city_name = 'new york city';",True,True,True,False,3.4071
TinyLlama,geography,geography,geography_296,Easy,people in boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;","SELECT state_name, population, area, country_name, capital, density
FROM city
WHERE state_name = 'Colorado';",True,False,False,False,2.8011
TinyLlama,geography,geography,geography_297,Easy,how many people in boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;",SELECT COUNT(*) AS people FROM city WHERE state_name = 'california';,True,True,True,False,2.7837
TinyLlama,geography,geography,geography_298,Easy,how many inhabitants does montgomery have,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""montgomery"" ;",SELECT COUNT(*) AS lake_count FROM lake;,True,True,True,False,3.7201
TinyLlama,geography,geography,geography_299,Easy,how many people live in riverside,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""riverside"" ;",SELECT COUNT(*) AS people_living_in_,True,True,True,False,2.7994
TinyLlama,geography,geography,geography_300,Easy,what is the population of atlanta,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""atlanta"" ;","SELECT city_name, population, country_name, state_name
FROM city
WHERE city_name = 'Atlanta';",True,True,True,False,2.7872
TinyLlama,geography,geography,geography_301,Easy,how many people live in austin,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""austin"" ;",SELECT COUNT(*) AS population FROM city;,True,True,True,False,2.803
TinyLlama,geography,geography,geography_302,Easy,number of citizens in boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;",SELECT COUNT(*) AS citizens FROM city WHERE city_name = 'boulder';,True,True,True,False,3.3899
TinyLlama,geography,geography,geography_303,Easy,how many citizens in boulder,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""boulder"" ;","SELECT city_name, population FROM city WHERE population >= 1000000;",True,True,True,False,3.0781
TinyLlama,geography,geography,geography_304,Extra Hard,what is the smallest city in arkansas,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MIN( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 WHERE CITYalias1.STATE_NAME = ""arkansas"" ) AND CITYalias0.STATE_NAME = ""arkansas"" ;","SELECT city_name
FROM city
WHERE population < 10000;",True,True,True,False,1.8161
