model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
Qwen2.5-1.5B,spider,customers_card_transactions,spider_744,Medium,"What is the customer id , first and last name with least number of accounts .","SELECT T1.customer_id , T2.customer_first_name , T2.customer_last_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) ASC LIMIT 1","SELECT c.customer_id, c.customer_first_name, c.customer_last_name 
FROM Customers c 
JOIN Accounts a ON c.customer_id = a.customer_id 
GROUP BY c.customer_id, c.customer_first_name, c.customer_last_name 
ORDER BY COUNT(a.account_id) ASC LIMIT 1;",TRUE,FALSE,TRUE,FALSE,2.5672
Qwen2.5-1.5B,spider,customers_card_transactions,spider_746,Medium,Show all card type codes and the number of cards in each type .,"SELECT card_type_code , count(*) FROM Customers_cards GROUP BY card_type_code","SELECT 
    card_type_code, 
    COUNT(*) AS num_cards
FROM 
    Customers_Cards
GROUP BY 
    card_type_code;",TRUE,FALSE,TRUE,TRUE,1.8263
Qwen2.5-1.5B,spider,customers_card_transactions,spider_748,Medium,What is the card type code with most number of cards ?,SELECT card_type_code FROM Customers_cards GROUP BY card_type_code ORDER BY count(*) DESC LIMIT 1,"SELECT T2.card_type_code 
FROM Financial_Transactions AS T1 
JOIN Customers_Cards AS T2 ON T1.card_id = T2.card_id 
GROUP BY T2.card_type_code 
ORDER BY COUNT(*) DESC LIMIT 1;",TRUE,FALSE,TRUE,TRUE,2.5949
Qwen2.5-1.5B,spider,customers_card_transactions,spider_750,Medium,Show card type codes with at least 5 cards .,SELECT card_type_code FROM Customers_cards GROUP BY card_type_code HAVING count(*) >= 5,"SELECT DISTINCT cc.card_type_code 
FROM Customers_Cards AS cc 
JOIN Financial_Transactions AS ft ON cc.card_id = ft.card_id 
GROUP BY cc.card_type_code 
HAVING COUNT(ft.transaction_id) >= 5;",TRUE,FALSE,TRUE,TRUE,2.0608
Qwen2.5-1.5B,spider,customers_card_transactions,spider_752,Medium,Show all card type codes and the number of customers holding cards in each type .,"SELECT card_type_code , count(DISTINCT customer_id) FROM Customers_cards GROUP BY card_type_code","SELECT 
    cc.card_type_code, 
    COUNT(c.customer_id) AS num_customers_holding_cards
FROM 
    Customers_Cards cc
JOIN 
    Customers c ON cc.customer_id = c.customer_id
GROUP BY 
    cc.card_type_code;",TRUE,FALSE,TRUE,FALSE,2.3154
Qwen2.5-1.5B,spider,customers_card_transactions,spider_754,Extra Hard,Show the customer ids and firstname without a credit card .,"SELECT customer_id , customer_first_name FROM Customers EXCEPT SELECT T1.customer_id , T2.customer_first_name FROM Customers_cards AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id WHERE card_type_code = ""Credit""","SELECT DISTINCT c.customer_id, cf.customer_first_name 
FROM Customers c 
LEFT JOIN Customers_Cards cf ON c.customer_id = cf.customer_id 
WHERE cf.card_id IS NULL;",TRUE,FALSE,FALSE,FALSE,1.6643
Qwen2.5-1.5B,spider,customers_card_transactions,spider_756,Easy,Show all card type codes .,SELECT DISTINCT card_type_code FROM Customers_Cards,SELECT DISTINCT card_type_code FROM Customers_Cards;,TRUE,FALSE,TRUE,TRUE,0.6023
Qwen2.5-1.5B,spider,customers_card_transactions,spider_758,Easy,Show the number of card types .,SELECT count(DISTINCT card_type_code) FROM Customers_Cards,"SELECT COUNT(DISTINCT card_type_code) AS num_card_types
FROM Customers_Cards;",TRUE,FALSE,TRUE,TRUE,1.1119
Qwen2.5-1.5B,spider,customers_card_transactions,spider_760,Easy,Show all transaction types .,SELECT DISTINCT transaction_type FROM Financial_Transactions,SELECT DISTINCT transaction_type FROM Financial_Transactions;,TRUE,FALSE,TRUE,TRUE,0.7801
Qwen2.5-1.5B,spider,customers_card_transactions,spider_762,Easy,Show the number of transaction types .,SELECT count(DISTINCT transaction_type) FROM Financial_Transactions,"SELECT COUNT(DISTINCT transaction_type) AS num_transaction_types
FROM Financial_Transactions;",TRUE,FALSE,TRUE,TRUE,1.246
Qwen2.5-1.5B,spider,customers_card_transactions,spider_764,Easy,What is the average and total transaction amount ?,"SELECT avg(transaction_amount) , sum(transaction_amount) FROM Financial_transactions","SELECT 
    AVG(transaction_amount) AS average_transaction_amount, 
    SUM(transaction_amount) AS total_transaction_amount
FROM 
    Financial_Transactions;",TRUE,FALSE,TRUE,TRUE,1.6395
Qwen2.5-1.5B,spider,customers_card_transactions,spider_766,Medium,Show the card type codes and the number of transactions .,"SELECT T2.card_type_code , count(*) FROM Financial_transactions AS T1 JOIN Customers_cards AS T2 ON T1.card_id = T2.card_id GROUP BY T2.card_type_code","SELECT 
    cc.card_type_code, 
    COUNT(ft.transaction_id) AS num_transactions
FROM 
    Customers_Cards cc
JOIN 
    Financial_Transactions ft ON cc.card_id = ft.card_id
GROUP BY 
    cc.card_type_code;",TRUE,FALSE,TRUE,TRUE,2.2323
Qwen2.5-1.5B,spider,customers_card_transactions,spider_768,Medium,Show the transaction type and the number of transactions .,"SELECT transaction_type , count(*) FROM Financial_transactions GROUP BY transaction_type","SELECT 
    transaction_type, 
    COUNT(*) AS num_transactions
FROM 
    Financial_Transactions
GROUP BY 
    transaction_type;",TRUE,FALSE,TRUE,TRUE,1.2829
Qwen2.5-1.5B,spider,customers_card_transactions,spider_770,Medium,What is the transaction type that has processed the greatest total amount in transactions ?,SELECT transaction_type FROM Financial_transactions GROUP BY transaction_type ORDER BY sum(transaction_amount) DESC LIMIT 1,"SELECT 
    transaction_type, 
    SUM(transaction_amount) AS total_amount
FROM 
    Financial_Transactions
GROUP BY 
    transaction_type
ORDER BY 
    total_amount DESC
LIMIT 1;",TRUE,FALSE,TRUE,FALSE,1.8404
Qwen2.5-1.5B,spider,customers_card_transactions,spider_772,Medium,Show the account id and the number of transactions for each account,"SELECT account_id , count(*) FROM Financial_transactions GROUP BY account_id","SELECT 
    account_id, 
    COUNT(*) AS num_transactions
FROM 
    Financial_Transactions
GROUP BY 
    account_id;",TRUE,FALSE,TRUE,TRUE,1.3459
Qwen2.5-1.5B,spider,debate,spider_1521,Easy,How many debates are there ?,SELECT count(*) FROM debate,SELECT COUNT(*) FROM debate;,TRUE,TRUE,TRUE,TRUE,0.2829
Qwen2.5-1.5B,spider,debate,spider_1522,Easy,List the venues of debates in ascending order of the number of audience .,SELECT Venue FROM debate ORDER BY Num_of_Audience ASC,"SELECT Venue 
FROM debate 
ORDER BY Num_of_Audience ASC;",TRUE,FALSE,TRUE,TRUE,0.8128
Qwen2.5-1.5B,spider,debate,spider_1523,Easy,What are the date and venue of each debate ?,"SELECT Date , Venue FROM debate","SELECT Date, Venue FROM debate",TRUE,FALSE,TRUE,TRUE,0.2824
Qwen2.5-1.5B,spider,debate,spider_1524,Easy,List the dates of debates with number of audience bigger than 150,SELECT Date FROM debate WHERE Num_of_Audience > 150,"SELECT D.Date 
FROM debate AS D 
JOIN debate_people AS DP ON D.Debate_ID = DP.Debate_ID 
WHERE DP.Num_of_Audience > 150;",TRUE,FALSE,FALSE,FALSE,1.9363
Qwen2.5-1.5B,spider,debate,spider_1525,Easy,Show the names of people aged either 35 or 36 .,SELECT Name FROM people WHERE Age = 35 OR Age = 36,"SELECT Name 
FROM people 
WHERE Age IN (35, 36);",TRUE,FALSE,TRUE,TRUE,0.8663
Qwen2.5-1.5B,spider,debate,spider_1526,Easy,What is the party of the youngest people ?,SELECT Party FROM people ORDER BY Age ASC LIMIT 1,"SELECT T2.Party 
FROM debate_people AS T1 
JOIN debate AS T3 ON T1.Debate_ID = T3.Debate_ID 
JOIN people AS T2 ON T1.Affirmative = T2.People_ID OR T1.Negative = T2.People_ID",TRUE,FALSE,TRUE,FALSE,2.5088
Qwen2.5-1.5B,spider,debate,spider_1527,Medium,Show different parties of people along with the number of people in each party .,"SELECT Party , COUNT(*) FROM people GROUP BY Party","SELECT Party, COUNT(*) AS Number_of_People
FROM people
GROUP BY Party;",TRUE,FALSE,TRUE,TRUE,0.9541
Qwen2.5-1.5B,spider,debate,spider_1528,Medium,Show the party that has the most people .,SELECT Party FROM people GROUP BY Party ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Party, COUNT(*) AS Number_of_People
FROM people
GROUP BY Party
ORDER BY Number_of_People DESC
LIMIT 1;",TRUE,FALSE,TRUE,FALSE,1.4635
Qwen2.5-1.5B,spider,debate,spider_1529,Easy,Show the distinct venues of debates,SELECT DISTINCT Venue FROM debate,SELECT DISTINCT Venue FROM debate;,TRUE,FALSE,TRUE,TRUE,0.4494
Qwen2.5-1.5B,spider,debate,spider_1530,Medium,"Show the names of people , and dates and venues of debates they are on the affirmative side .","SELECT T3.Name , T2.Date , T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID = T2.Debate_ID JOIN people AS T3 ON T1.Affirmative = T3.People_ID","SELECT p.Name, d.Date, d.Venue 
FROM people p 
JOIN debate_people dp ON p.People_ID = dp.Affirmative 
JOIN debate d ON dp.Debate_ID = d.Debate_ID;",TRUE,FALSE,TRUE,TRUE,2.0012
Qwen2.5-1.5B,spider,debate,spider_1531,Hard,"Show the names of people , and dates and venues of debates they are on the negative side , ordered in ascending alphabetical order of name .","SELECT T3.Name , T2.Date , T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID = T2.Debate_ID JOIN people AS T3 ON T1.Negative = T3.People_ID ORDER BY T3.Name ASC","SELECT p.Name, d.Date, d.Venue 
FROM people p 
JOIN debate_people dp ON p.People_ID = dp.Negative 
JOIN debate d ON dp.Debate_ID = d.Debate_ID 
WHERE dp.Negative IS NOT NULL AND dp.If_Affirmative_Win IS",TRUE,FALSE,FALSE,FALSE,2.7691
Qwen2.5-1.5B,spider,debate,spider_1532,Medium,Show the names of people that are on affirmative side of debates with number of audience bigger than 200 .,SELECT T3.Name FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID = T2.Debate_ID JOIN people AS T3 ON T1.Affirmative = T3.People_ID WHERE T2.Num_of_Audience > 200,"SELECT DISTINCT p.Name 
FROM people p 
JOIN debate_people dp ON p.People_ID = dp.Affirmative 
WHERE dp.Debate_ID IN (
    SELECT d.Debate_ID 
    FROM debate d 
    WHERE d.Num_of_Audience > 200
);",TRUE,FALSE,TRUE,TRUE,2.5374
Qwen2.5-1.5B,spider,debate,spider_1533,Medium,Show the names of people and the number of times they have been on the affirmative side of debates .,"SELECT T2.Name , COUNT(*) FROM debate_people AS T1 JOIN people AS T2 ON T1.Affirmative = T2.People_ID GROUP BY T2.Name","SELECT p.Name, COUNT(DISTINCT dp.Debate_ID) AS Number_of_Debates_On_Affirmative_Side
FROM people p
JOIN debate_people dp ON p.People_ID = dp.Affirmative
GROUP BY p.People_ID;",TRUE,FALSE,TRUE,TRUE,2.3666
Qwen2.5-1.5B,spider,debate,spider_1534,Medium,Show the names of people who have been on the negative side of debates at least twice .,SELECT T2.Name FROM debate_people AS T1 JOIN people AS T2 ON T1.Negative = T2.People_ID GROUP BY T2.Name HAVING COUNT(*) >= 2,"SELECT DISTINCT p.Name 
FROM people p 
JOIN debate_people dp ON p.People_ID = dp.Negative 
GROUP BY p.People_ID, p.Name 
HAVING COUNT(dp.Debate_ID) >= 2;",TRUE,FALSE,TRUE,TRUE,2.2389
Qwen2.5-1.5B,spider,debate,spider_1535,Extra Hard,List the names of people that have not been on the affirmative side of debates .,SELECT Name FROM people WHERE People_id NOT IN (SELECT Affirmative FROM debate_people),"SELECT DISTINCT p.Name 
FROM people p 
WHERE p.People_ID NOT IN (SELECT dp.Affirmative FROM debate_people dp WHERE dp.If_Affirmative_Win = 'Yes')",TRUE,FALSE,TRUE,FALSE,2.4996
Qwen2.5-1.5B,spider,decoration_competition,spider_4519,Easy,How many members are there ?,SELECT count(*) FROM member,SELECT COUNT(Member_ID) AS Number_of_Members FROM member;,TRUE,FALSE,TRUE,TRUE,0.6837
Qwen2.5-1.5B,spider,decoration_competition,spider_4520,Easy,List the names of members in ascending alphabetical order .,SELECT Name FROM member ORDER BY Name ASC,SELECT Name FROM member ORDER BY Name ASC,TRUE,FALSE,TRUE,TRUE,0.3618
Qwen2.5-1.5B,spider,decoration_competition,spider_4521,Easy,What are the names and countries of members ?,"SELECT Name , Country FROM member","SELECT Name, Country FROM member;",TRUE,FALSE,TRUE,TRUE,0.3272
Qwen2.5-1.5B,spider,decoration_competition,spider_4522,Easy,"Show the names of members whose country is "" United States "" or "" Canada "" .","SELECT Name FROM member WHERE Country = ""United States"" OR Country = ""Canada""","SELECT m.Name 
FROM member m 
JOIN college c ON m.College_ID = c.College_ID 
WHERE m.Country IN ('United States', 'Canada');",TRUE,FALSE,TRUE,TRUE,1.5652
Qwen2.5-1.5B,spider,decoration_competition,spider_4523,Medium,Show the different countries and the number of members from each .,"SELECT Country , COUNT(*) FROM member GROUP BY Country","SELECT DISTINCT m.Country, COUNT(*) AS Number_of_Members
FROM member m
JOIN college c ON m.College_ID = c.College_ID
GROUP BY m.Country;",TRUE,FALSE,TRUE,TRUE,1.6048
Qwen2.5-1.5B,spider,decoration_competition,spider_4524,Medium,Show the most common country across members .,SELECT Country FROM member GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1,"SELECT 
    Country
FROM 
    member
GROUP BY 
    Country
ORDER BY 
    COUNT(*) DESC
LIMIT 
    1;",TRUE,FALSE,TRUE,TRUE,1.4094
Qwen2.5-1.5B,spider,decoration_competition,spider_4525,Medium,Which countries have more than two members ?,SELECT Country FROM member GROUP BY Country HAVING COUNT(*) > 2,"SELECT Country 
FROM member 
GROUP BY Country 
HAVING COUNT(Member_ID) > 2;",TRUE,FALSE,TRUE,TRUE,1.0021
Qwen2.5-1.5B,spider,decoration_competition,spider_4526,Easy,Show the leader names and locations of colleges .,"SELECT Leader_Name , College_Location FROM college","SELECT Leader_Name, College_Location FROM college;",TRUE,FALSE,TRUE,TRUE,0.5572
Qwen2.5-1.5B,spider,decoration_competition,spider_4527,Medium,Show the names of members and names of colleges they go to .,"SELECT T2.Name , T1.Name FROM college AS T1 JOIN member AS T2 ON T1.College_ID = T2.College_ID","SELECT m.Name AS Member_Name, c.Name AS College_Name 
FROM member m 
JOIN college c ON m.College_ID = c.College_ID",TRUE,FALSE,TRUE,TRUE,28.0185
Qwen2.5-1.5B,spider,decoration_competition,spider_4528,Medium,Show the names of members and the locations of colleges they go to in ascending alphabetical order of member names .,"SELECT T2.Name , T1.College_Location FROM college AS T1 JOIN member AS T2 ON T1.College_ID = T2.College_ID ORDER BY T2.Name ASC","SELECT m.Name, c.College_Location 
FROM member m 
JOIN college c ON m.College_ID = c.College_ID 
ORDER BY m.Name ASC;",TRUE,FALSE,TRUE,TRUE,2.6294
Qwen2.5-1.5B,spider,decoration_competition,spider_4529,Medium,"Show the distinct leader names of colleges associated with members from country "" Canada "" .","SELECT DISTINCT T1.Leader_Name FROM college AS T1 JOIN member AS T2 ON T1.College_ID = T2.College_ID WHERE T2.Country = ""Canada""","SELECT DISTINCT T1.Leader_Name 
FROM college AS T1 
JOIN member AS T2 ON T1.College_ID = T2.College_ID 
WHERE T2.Country = 'Canada';",TRUE,FALSE,TRUE,TRUE,1.6726
Qwen2.5-1.5B,spider,decoration_competition,spider_4530,Medium,Show the names of members and the decoration themes they have .,"SELECT T1.Name , T2.Decoration_Theme FROM member AS T1 JOIN round AS T2 ON T1.Member_ID = T2.Member_ID","SELECT m.Name, r.Decoration_Theme FROM member AS m JOIN round AS r ON m.Member_ID = r.Member_ID",TRUE,FALSE,TRUE,TRUE,0.9746
Qwen2.5-1.5B,spider,decoration_competition,spider_4531,Medium,Show the names of members that have a rank in round higher than 3 .,SELECT T1.Name FROM member AS T1 JOIN round AS T2 ON T1.Member_ID = T2.Member_ID WHERE T2.Rank_in_Round > 3,"SELECT m.Name 
FROM member m 
JOIN round r ON m.Member_ID = r.Member_ID 
WHERE r.Rank_in_Round > 3;",TRUE,FALSE,TRUE,TRUE,1.3107
Qwen2.5-1.5B,spider,decoration_competition,spider_4532,Medium,Show the names of members in ascending order of their rank in rounds .,SELECT T1.Name FROM member AS T1 JOIN round AS T2 ON T1.Member_ID = T2.Member_ID ORDER BY Rank_in_Round ASC,"SELECT m.Name 
FROM member m 
ORDER BY m.Rank_in_Round ASC;",TRUE,FALSE,FALSE,FALSE,0.8479
Qwen2.5-1.5B,spider,decoration_competition,spider_4533,Extra Hard,List the names of members who did not participate in any round .,SELECT Name FROM member WHERE Member_ID NOT IN (SELECT Member_ID FROM round),"SELECT m.Name 
FROM member m 
WHERE m.College_ID IN (SELECT cl.College_ID FROM college cl WHERE cl.College_ID NOT IN (SELECT r.Member_ID FROM round r))",TRUE,FALSE,TRUE,FALSE,2.2074
Qwen2.5-1.5B,spider,department_management,spider_0,Easy,How many heads of the departments are older than 56 ?,SELECT count(*) FROM head WHERE age > 56,"SELECT COUNT(head_ID) 
FROM head 
WHERE age > 56;",TRUE,FALSE,TRUE,TRUE,0.8771
Qwen2.5-1.5B,spider,department_management,spider_1,Easy,"List the name , born state and age of the heads of departments ordered by age .","SELECT name , born_state , age FROM head ORDER BY age","SELECT h.name, h.born_state, h.age 
FROM head AS h 
JOIN management AS m ON h.head_ID = m.head_ID 
ORDER BY h.age;",TRUE,FALSE,TRUE,FALSE,1.4541
Qwen2.5-1.5B,spider,department_management,spider_2,Easy,"List the creation year , name and budget of each department .","SELECT creation , name , budget_in_billions FROM department","SELECT Creation, Name, Budget_in_Billions FROM department;",TRUE,FALSE,TRUE,TRUE,0.6277
Qwen2.5-1.5B,spider,department_management,spider_3,Easy,What are the maximum and minimum budget of the departments ?,"SELECT max(budget_in_billions) , min(budget_in_billions) FROM department","SELECT MAX(Budget_in_Billions) AS max_budget, MIN(Budget_in_Billions) AS min_budget 
FROM department;",TRUE,FALSE,TRUE,TRUE,1.1848
Qwen2.5-1.5B,spider,department_management,spider_4,Easy,What is the average number of employees of the departments whose rank is between 10 and 15 ?,SELECT avg(num_employees) FROM department WHERE ranking BETWEEN 10 AND 15,"SELECT AVG(Num_Employees) AS Average_Number_of_Employees
FROM department
WHERE Department_ID IN (
    SELECT Department_ID FROM management WHERE head_ID IN (
        SELECT head_ID FROM head WHERE age BETWEEN 25 AND 35
    )
);",TRUE,FALSE,TRUE,FALSE,2.1764
Qwen2.5-1.5B,spider,department_management,spider_5,Easy,What are the names of the heads who are born outside the California state ?,SELECT name FROM head WHERE born_state != 'California',"SELECT h.name 
FROM head AS h 
WHERE h.born_state != 'California';",TRUE,TRUE,TRUE,TRUE,0.8418
Qwen2.5-1.5B,spider,department_management,spider_6,Medium,What are the distinct creation years of the departments managed by a secretary born in state ' Alabama ' ?,SELECT DISTINCT T1.creation FROM department AS T1 JOIN management AS T2 ON T1.department_id = T2.department_id JOIN head AS T3 ON T2.head_id = T3.head_id WHERE T3.born_state = 'Alabama',"SELECT DISTINCT d.Creation 
FROM department AS d 
JOIN management AS mg ON d.Department_ID = mg.department_ID 
JOIN head AS h ON mg.head_ID = h.head_ID 
WHERE h.born_state = 'Alabama' AND h.name LIKE '%Secretary%'",TRUE,FALSE,TRUE,FALSE,2.3673
Qwen2.5-1.5B,spider,department_management,spider_7,Medium,What are the names of the states where at least 3 heads were born ?,SELECT born_state FROM head GROUP BY born_state HAVING count(*) >= 3,"SELECT DISTINCT T1.born_state 
FROM head AS T1 
JOIN management AS T2 ON T1.head_ID = T2.head_ID 
GROUP BY T1.born_state, T2.department_ID 
HAVING COUNT(T2.department_ID) >= 3;",TRUE,FALSE,TRUE,FALSE,2.5889
Qwen2.5-1.5B,spider,department_management,spider_8,Medium,In which year were most departments established ?,SELECT creation FROM department GROUP BY creation ORDER BY count(*) DESC LIMIT 1,"SELECT Creation 
FROM department 
WHERE Department_ID IN (
    SELECT Department_ID 
    FROM management 
    GROUP BY Department_ID 
    ORDER BY COUNT(*) DESC 
    LIMIT 1
)",TRUE,FALSE,TRUE,TRUE,1.2031
Qwen2.5-1.5B,spider,department_management,spider_9,Medium,Show the name and number of employees for the departments managed by heads whose temporary acting value is ' Yes ' ?,"SELECT T1.name , T1.num_employees FROM department AS T1 JOIN management AS T2 ON T1.department_id = T2.department_id WHERE T2.temporary_acting = 'Yes'","SELECT d.Name, d.Num_Employees 
FROM department d 
JOIN management m ON d.Department_ID = m.department_ID 
JOIN head h ON m.head_ID = h.head_ID 
WHERE m.temporary_acting = 'Yes';",TRUE,FALSE,TRUE,TRUE,1.9567
Qwen2.5-1.5B,spider,department_management,spider_10,Easy,How many acting statuses are there ?,SELECT count(DISTINCT temporary_acting) FROM management,SELECT COUNT(temporary_acting) FROM management,TRUE,TRUE,TRUE,FALSE,0.3934
Qwen2.5-1.5B,spider,department_management,spider_11,Extra Hard,How many departments are led by heads who are not mentioned ?,SELECT count(*) FROM department WHERE department_id NOT IN (SELECT department_id FROM management);,"SELECT COUNT(DISTINCT department.Department_ID)
FROM department
WHERE department.Department_ID NOT IN (
    SELECT management.department_ID
    FROM management
    WHERE management.head_ID IS NOT NULL
);",TRUE,FALSE,TRUE,TRUE,1.6078
Qwen2.5-1.5B,spider,department_management,spider_12,Medium,What are the distinct ages of the heads who are acting ?,SELECT DISTINCT T1.age FROM management AS T2 JOIN head AS T1 ON T1.head_id = T2.head_id WHERE T2.temporary_acting = 'Yes',"SELECT DISTINCT head.age 
FROM head 
JOIN management ON head.head_ID = management.head_ID 
WHERE management.temporary_acting = 'Yes';",TRUE,FALSE,TRUE,TRUE,1.2365
Qwen2.5-1.5B,spider,department_management,spider_13,Extra Hard,List the states where both the secretary of ' Treasury ' department and the secretary of ' Homeland Security ' were born .,SELECT T3.born_state FROM department AS T1 JOIN management AS T2 ON T1.department_id = T2.department_id JOIN head AS T3 ON T2.head_id = T3.head_id WHERE T1.name = 'Treasury' INTERSECT SELECT T3.born_state FROM department AS T1 JOIN management AS T2 ON T1.department_id = T2.department_id JOIN head AS T3 ON T2.head_id = T3.head_id WHERE T1.name = 'Homeland Security',"SELECT DISTINCT T1.born_state 
FROM management AS T1 
JOIN department AS T2 ON T1.department_ID = T2.Department_ID 
WHERE T2.Name IN ('Treasury', 'Homeland Security');",TRUE,FALSE,FALSE,FALSE,2.1735
Qwen2.5-1.5B,spider,department_management,spider_14,Medium,"Which department has more than 1 head at a time ? List the id , name and the number of heads .","SELECT T1.department_id , T1.name , count(*) FROM management AS T2 JOIN department AS T1 ON T1.department_id = T2.department_id GROUP BY T1.department_id HAVING count(*) > 1","SELECT 
    d.Department_ID, 
    d.Name, 
    COUNT(m.head_ID) AS Number_of_Heads
FROM 
    department d
JOIN 
    management m ON d.Department_ID = m.department_ID
GROUP BY 
    d.Department_ID, d.Name
HAVING",TRUE,FALSE,FALSE,FALSE,2.3771
Qwen2.5-1.5B,spider,department_management,spider_15,Easy,Which head's name has the substring ' Ha ' ? List the id and name .,"SELECT head_id , name FROM head WHERE name LIKE '%Ha%'","SELECT head_ID, name FROM head WHERE name LIKE '%Ha%';",TRUE,FALSE,TRUE,TRUE,0.7106
Qwen2.5-1.5B,spider,department_store,spider_4748,Easy,What are the ids of the top three products that were purchased in the largest amount ?,SELECT product_id FROM product_suppliers ORDER BY total_amount_purchased DESC LIMIT 3,"SELECT T1.product_id, SUM(T2.total_amount_purchased) AS total_purchase_amount
FROM Product_Suppliers AS T1
JOIN Product_Suppliers AS T2 ON T1.product_id = T2.product_id
GROUP BY T1.product_id
ORDER BY total_purchase_amount DESC
LIMIT 3",TRUE,FALSE,TRUE,FALSE,2.5719
Qwen2.5-1.5B,spider,department_store,spider_4750,Easy,What are the product id and product type of the cheapest product ?,"SELECT product_id , product_type_code FROM products ORDER BY product_price LIMIT 1","SELECT T1.product_id, T1.product_type_code FROM Products AS T1 INNER JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T2.order_id IN (SELECT T3.order_id FROM Customer_Orders AS T3 INNER JOIN Customer_Addresses AS T4 ON T3.customer",TRUE,FALSE,FALSE,FALSE,2.811
Qwen2.5-1.5B,spider,department_store,spider_4752,Easy,Find the number of different product types .,SELECT count(DISTINCT product_type_code) FROM products,SELECT COUNT(DISTINCT product_type_code) FROM Products,TRUE,FALSE,TRUE,TRUE,0.533
Qwen2.5-1.5B,spider,department_store,spider_4754,Medium,Return the address of customer 10 .,SELECT T1.address_details FROM addresses AS T1 JOIN customer_addresses AS T2 ON T1.address_id = T2.address_id WHERE T2.customer_id = 10,SELECT T2.address_details FROM Customers AS T1 JOIN Customer_Addresses AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_id = 10;,TRUE,FALSE,FALSE,FALSE,1.4671
Qwen2.5-1.5B,spider,department_store,spider_4756,Medium,What are the staff ids and genders of all staffs whose job title is Department Manager ?,"SELECT T1.staff_id , T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id WHERE T2.job_title_code = ""Department Manager""","SELECT staff_id, staff_gender 
FROM Staff 
WHERE job_title_code = 'Department Manager';",TRUE,FALSE,FALSE,FALSE,0.9842
Qwen2.5-1.5B,spider,department_store,spider_4758,Medium,"For each payment method , return how many customers use it .","SELECT payment_method_code , count(*) FROM customers GROUP BY payment_method_code","SELECT 
    payment_method_code, 
    COUNT(DISTINCT customer_id) AS num_customers_using_payment_method
FROM 
    Customers
GROUP BY 
    payment_method_code;",TRUE,FALSE,TRUE,TRUE,1.6139
Qwen2.5-1.5B,spider,department_store,spider_4760,Medium,What is the id of the product that was ordered the most often ?,SELECT product_id FROM order_items GROUP BY product_id ORDER BY count(*) DESC LIMIT 1,"SELECT T1.product_id 
FROM (SELECT product_id, COUNT(order_id) AS order_count 
      FROM Order_Items 
      GROUP BY product_id) AS T1 
WHERE T1.order_count = (SELECT MAX(order_count) FROM (SELECT product_id, COUNT(order_id) AS order_count 
                                                  FROM Order",TRUE,FALSE,FALSE,FALSE,2.8255
Qwen2.5-1.5B,spider,department_store,spider_4762,Medium,"What are the name , phone number and email address of the customer who made the largest number of orders ?","SELECT T1.customer_name , T1.customer_phone , T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T2.customer_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.customer_name, T1.customer_phone, T1.customer_email 
FROM Customers AS T1 
JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id 
WHERE (T1.customer_id, COUNT(T2.order_id)) IN 
(SELECT customer_id, MAX(count) FROM Customer",TRUE,FALSE,FALSE,FALSE,2.4316
Qwen2.5-1.5B,spider,department_store,spider_4764,Medium,What is the average price for each type of product ?,"SELECT product_type_code , avg(product_price) FROM products GROUP BY product_type_code","SELECT AVG(product_price) AS average_price, product_type_code FROM Products GROUP BY product_type_code",TRUE,FALSE,TRUE,FALSE,0.8627
Qwen2.5-1.5B,spider,department_store,spider_4766,Medium,How many department stores does the store chain South have ?,"SELECT count(*) FROM department_stores AS T1 JOIN department_store_chain AS T2 ON T1.dept_store_chain_id = T2.dept_store_chain_id WHERE T2.dept_store_chain_name = ""South""",SELECT COUNT(dept_store_id) AS num_department_stores FROM Department_Store_Chain WHERE dept_store_chain_name = 'South',TRUE,FALSE,FALSE,FALSE,1.0779
