model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
TinyLlama,custom,custom,custom_72,Hard,Find the first name of customers who bought 'Product 1' but live in 'London'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'London',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'London'
                    ORDER BY order_date DESC
                    LIMIT 1);",True,False,False,False,3.349
TinyLlama,custom,custom,custom_73,Hard,List the total quantity of 'Product 10' ordered by customers in 'New York'.,SELECT sum(T3.quantity) FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 10' AND T1.city = 'New York',"SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN order_items ON orders.order_id = order_items.",True,False,False,False,2.8219
TinyLlama,custom,custom,custom_74,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,3.6122
TinyLlama,custom,custom,custom_75,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,2.8117
TinyLlama,custom,custom,custom_76,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,3.6421
TinyLlama,custom,custom,custom_77,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8166
TinyLlama,custom,custom,custom_78,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,3.0626
TinyLlama,custom,custom,custom_79,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8275
TinyLlama,custom,custom,custom_80,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,2.8257
TinyLlama,custom,custom,custom_81,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8534
TinyLlama,custom,custom,custom_82,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.8506
TinyLlama,custom,custom,custom_83,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,3.3906
TinyLlama,custom,custom,custom_84,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.8256
TinyLlama,custom,custom,custom_85,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,3.6477
TinyLlama,custom,custom,custom_86,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,2.8433
TinyLlama,custom,custom,custom_87,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,3.4757
TinyLlama,custom,custom,custom_88,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8496
TinyLlama,custom,custom,custom_89,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.9384
TinyLlama,custom,custom,custom_90,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8254
TinyLlama,custom,custom,custom_91,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,2.8231
TinyLlama,custom,custom,custom_92,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,3.267
TinyLlama,custom,custom,custom_93,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.803
TinyLlama,custom,custom,custom_94,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,3.5006
TinyLlama,custom,custom,custom_95,Extra Hard,Find the customers who have placed an order with a value higher than the average order value.,"SELECT first_name, last_name FROM customers WHERE customer_id IN (SELECT customer_id FROM orders WHERE total_amount > (SELECT avg(total_amount) FROM orders))","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,2.8207
TinyLlama,custom,custom,custom_96,Extra Hard,List products that have never been ordered.,SELECT product_name FROM products WHERE product_id NOT IN (SELECT product_id FROM order_items),"SELECT product_name, COUNT(*) AS ""quantity""
FROM orders
GROUP BY product_name
HAVING COUNT(*) > 1;",True,False,False,False,3.6798
TinyLlama,custom,custom,custom_97,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.8838
TinyLlama,custom,custom,custom_98,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,3.2906
TinyLlama,custom,custom,custom_99,Extra Hard,Find the order with the highest total amount.,SELECT order_id FROM orders WHERE total_amount = (SELECT max(total_amount) FROM orders),"SELECT *
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE total_amount = (SELECT MAX(total_amount)
                      FROM orders
                      JOIN order_items ON orders.order_id = order_items.order_id
                      JOIN products ON order_items.product_id",True,False,False,False,2.8593
