model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time,cpu_proc_percent,cpu_system_percent,ram_proc_rss_mb,ram_system_percent,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,total_runtime_s,peak_ram_rss_mb,peak_cpu_percent_process,peak_gpu_vram_allocated_mb,peak_gpu_vram_reserved_mb,cpu_ram_available,gpu_available
Qwen2.5-1.5B,atis,atis,atis_3672,Extra Hard,what is the cheapest flight from DENVER to PITTSBURGH leaving on 9 28,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias2 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias3 , CITY AS CITYalias0 , CITY AS CITYalias1 , CITY AS CITYalias2 , CITY AS CITYalias3 , DATE_DAY AS DATE_DAYalias0 , DATE_DAY AS DATE_DAYalias1 , DAYS AS DAYSalias0 , DAYS AS DAYSalias1 , FARE AS FAREalias0 , FARE_BASIS AS FARE_BASISalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE ( ( ( ( CITYalias3.CITY_CODE = AIRPORT_SERVICEalias3.CITY_CODE AND CITYalias3.CITY_NAME = 'PITTSBURGH' AND DATE_DAYalias1.DAY_NUMBER = 28 AND DATE_DAYalias1.MONTH_NUMBER = 9 AND DATE_DAYalias1.YEAR = 1991 AND DAYSalias1.DAY_NAME = DATE_DAYalias1.DAY_NAME AND FARE_BASISalias0.BASIS_DAYS = DAYSalias1.DAYS_CODE AND FAREalias0.FARE_BASIS_CODE = FARE_BASISalias0.FARE_BASIS_CODE AND FAREalias0.TO_AIRPORT = AIRPORT_SERVICEalias3.AIRPORT_CODE ) AND CITYalias2.CITY_CODE = AIRPORT_SERVICEalias2.CITY_CODE AND CITYalias2.CITY_NAME = 'DENVER' AND FAREalias0.FROM_AIRPORT = AIRPORT_SERVICEalias2.AIRPORT_CODE ) AND DATE_DAYalias0.DAY_NUMBER = 28 AND DATE_DAYalias0.MONTH_NUMBER = 9 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FAREalias0.ONE_DIRECTION_COST = ( SELECT MIN( FAREalias1.ONE_DIRECTION_COST ) FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias4 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias5 , CITY AS CITYalias4 , CITY AS CITYalias5 , DATE_DAY AS DATE_DAYalias2 , DAYS AS DAYSalias2 , FARE AS FAREalias1 , FARE_BASIS AS FARE_BASISalias1 WHERE ( CITYalias5.CITY_CODE = AIRPORT_SERVICEalias5.CITY_CODE AND CITYalias5.CITY_NAME = 'PITTSBURGH' AND DATE_DAYalias2.DAY_NUMBER = 28 AND DATE_DAYalias2.MONTH_NUMBER = 9 AND DATE_DAYalias2.YEAR = 1991 AND DAYSalias2.DAY_NAME = DATE_DAYalias2.DAY_NAME AND FARE_BASISalias1.BASIS_DAYS = DAYSalias2.DAYS_CODE AND FAREalias1.FARE_BASIS_CODE = FARE_BASISalias1.FARE_BASIS_CODE AND FAREalias1.TO_AIRPORT = AIRPORT_SERVICEalias5.AIRPORT_CODE ) AND CITYalias4.CITY_CODE = AIRPORT_SERVICEalias4.CITY_CODE AND CITYalias4.CITY_NAME = 'DENVER' AND FAREalias1.FROM_AIRPORT = AIRPORT_SERVICEalias4.AIRPORT_CODE ) AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID ) AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'PITTSBURGH' AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'DENVER' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport, MIN(T1.one_direction_cost) AS lowest_cost FROM flight AS T1 JOIN fare AS T2 ON T1.flight_id = T2.flight_id WHERE T1.from_airport = 'DEN' AND T1",True,False,False,False,2.7724,49.9229,53.9,2459.8789,29.5,66.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_835,Hard,what are the flights from BOSTON to SAN FRANCISCO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'BOSTON' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'SAN FRANCISCO' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.city_name = 'BOSTON' AND T1.to_airport = 'SAN FRANCISCO'",True,False,False,False,2.735,49.1112,76.1,2459.8789,29.3,40.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_359,Hard,please list the flights from DALLAS FORT WORTH to BOSTON on 7 23,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'BOSTON' AND DATE_DAYalias0.DAY_NUMBER = 23 AND DATE_DAYalias0.MONTH_NUMBER = 7 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'DALLAS FORT WORTH' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport, T1.departure_time, T1.arrival_time 
FROM flight AS T1 
JOIN airport AS T2 ON T1.from_airport = T2.airport_code 
JOIN airport AS T3 ON T1.to",True,False,False,False,2.7627,49.9651,53.9,2459.8789,29.3,62.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_759,Hard,what are the flights from PITTSBURGH to OAKLAND,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'PITTSBURGH' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'OAKLAND' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.city_name = 'PITTSBURGH' AND T1.to_airport = 'OAKLAND",True,False,False,False,2.7582,49.2906,67.0,2459.8789,29.4,37.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_1164,Hard,show me the flights from SAN FRANCISCO to WASHINGTON,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'SAN FRANCISCO' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'WASHINGTON' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.city_name = 'SAN FRANCISCO' AND T1.to_airport = 'WASHINGTON'",True,False,False,False,3.1529,49.4436,66.9,2459.8789,29.4,65.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_1034,Hard,please show me the return flights from MIAMI to NEW YORK,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'MIAMI' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'NEW YORK' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.city_name = 'MIAMI' AND T1.to_airport = 'NEW YORK' AND T1",True,False,False,False,2.7276,50.0228,53.0,2459.8789,29.4,65.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_173,Hard,flights from ATLANTA to SAN FRANCISCO 8 2,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'SAN FRANCISCO' AND DATE_DAYalias0.DAY_NUMBER = 2 AND DATE_DAYalias0.MONTH_NUMBER = 8 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'ATLANTA' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT f.flight_id, f.from_airport, f.to_airport, f.departure_time, f.arrival_time 
FROM flight f 
JOIN airport a1 ON f.from_airport = a1.airport_code 
JOIN airport a2 ON f.to_airport = a2.airport_code 
WHERE a",True,False,False,False,3.5837,49.4316,77.4,2459.8789,29.5,65.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_2390,Hard,i need one FIRST class ticket from DALLAS FORT WORTH to SAN FRANCISCO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FARE AS FAREalias0 , FARE_BASIS AS FARE_BASISalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'SAN FRANCISCO' AND FARE_BASISalias0.CLASS_TYPE = 'FIRST' AND FAREalias0.FARE_BASIS_CODE = FARE_BASISalias0.FARE_BASIS_CODE AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'DALLAS FORT WORTH' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT T1.fare_id 
FROM fare AS T1 
INNER JOIN fare_basis AS T2 ON T1.fare_basis_code = T2.fare_basis_code 
WHERE T1.from_airport = 'DALLAS' 
AND T1.to_airport = 'SAN FRANCISCO'",True,True,True,True,2.7153,49.9613,52.9,2459.8789,29.5,62.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_3527,Easy,what does CO mean,SELECT DISTINCT AIRLINEalias0.AIRLINE_CODE FROM AIRLINE AS AIRLINEalias0 WHERE AIRLINEalias0.AIRLINE_CODE = 'CO' ;,SELECT T2.description FROM code_description AS T1 INNER JOIN class_of_service AS T2 ON T1.code = T2.booking_class WHERE T2.class_description LIKE '%CO%',True,False,False,False,1.8398,48.8905,84.2,2459.8789,29.4,42.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_4697,Hard,list the airlines that have nonstop afternoon flights from BOSTON to OAKLAND,"SELECT DISTINCT AIRLINEalias0.AIRLINE_CODE FROM AIRLINE AS AIRLINEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'BOSTON' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'OAKLAND' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.DEPARTURE_TIME BETWEEN 1200 AND 1800 ) AND FLIGHTalias0.AIRLINE_CODE = AIRLINEalias0.AIRLINE_CODE AND FLIGHTalias0.STOPS = 0 ;","SELECT DISTINCT T1.airline_name 
FROM flight AS T1 
JOIN flight_leg AS T2 ON T1.flight_id = T2.flight_id 
WHERE T1.from_airport = 'BOS' AND T1.to_airport = 'SFO' AND T2.arrival_time",True,False,False,False,2.8177,49.6914,57.1,2459.8789,29.4,57.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_3906,Hard,please give me a list of all the flights between DALLAS and BALTIMORE and their cost,"SELECT DISTINCT FAREalias0.FARE_ID , FLIGHTalias0.AIRLINE_CODE , FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FARE AS FAREalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'DALLAS' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'BALTIMORE' AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T2.one_direction_cost FROM flight AS T1 JOIN fare AS T2 ON T1.flight_id = T2.flight_id WHERE T1.from_airport = 'DALLAS' AND T1.to_airport = 'BALTIMORE'",True,False,False,False,2.5698,49.6182,62.2,2459.8789,29.4,47.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_2173,Medium,show me ground transportation in DENVER during weekdays,"SELECT DISTINCT GROUND_SERVICEalias0.TRANSPORT_TYPE FROM CITY AS CITYalias0 , GROUND_SERVICE AS GROUND_SERVICEalias0 WHERE CITYalias0.CITY_NAME = 'DENVER' AND GROUND_SERVICEalias0.CITY_CODE = CITYalias0.CITY_CODE ;","SELECT T2.transport_type, T1.airport_code, T1.arrival_time, T1.departure_time 
FROM airport AS T1 
JOIN ground_service AS T2 ON T1.airport_code = T2.airport_code 
WHERE T1.state_code = 'DEN' AND T1.day_name IN",True,False,False,False,3.2498,49.3476,69.6,2459.8789,29.5,62.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_3844,Hard,which airline has the most BUSINESS class flights,"SELECT DISTINCT COUNT( * ) , FLIGHTalias0.AIRLINE_CODE FROM FARE AS FAREalias0 , FARE_BASIS AS FARE_BASISalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE FARE_BASISalias0.CLASS_TYPE = 'BUSINESS' AND FAREalias0.FARE_BASIS_CODE = FARE_BASISalias0.FARE_BASIS_CODE AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID GROUP BY FLIGHTalias0.AIRLINE_CODE ;","SELECT T1.airline_name 
FROM airline AS T1 
JOIN flight AS T2 ON T1.airline_code = T2.airline_code 
WHERE T2.booking_class = 'BUSINESS' 
GROUP BY T1.airline_name 
ORDER BY COUNT(*) DESC LIMIT 1;",True,False,False,False,2.6215,49.9571,53.8,2459.8789,29.6,63.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_301,Hard,SAN FRANCISCO to PITTSBURGH friday,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'PITTSBURGH' AND DATE_DAYalias0.DAY_NUMBER = 25 AND DATE_DAYalias0.MONTH_NUMBER = 6 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'SAN FRANCISCO' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT 
    f.from_airport, 
    f.to_airport, 
    d.day_name AS departure_day, 
    g.day_name AS arrival_day
FROM 
    flight f
JOIN 
    days d ON f.departure_time::date = d.year AND f.departure_time::month",True,False,False,False,3.5525,49.3061,77.3,2459.8789,29.6,64.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_2499,Hard,show me all flights from SAN FRANCISCO to NEW YORK nonstop,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'SAN FRANCISCO' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'NEW YORK' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.STOPS = 0 ;","SELECT T1.flight_id, T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.city_name = 'SAN FRANCISCO' AND T1.to_airport = 'NEW YORK' AND",True,False,False,False,2.8446,49.9725,54.7,2459.8789,29.6,62.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_2813,Hard,am flights from DALLAS to SAN FRANCISCO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'DALLAS' AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'SAN FRANCISCO' AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.DEPARTURE_TIME BETWEEN 0 AND 1200 ;","SELECT DISTINCT T1.from_airport, T1.to_airport FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code WHERE T2.airport_name LIKE 'DALLAS' AND T1.to_airport LIKE 'SAN FRANCISCO'",True,True,True,False,2.99,49.1931,72.0,2459.8789,29.6,38.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
Qwen2.5-1.5B,atis,atis,atis_4273,Hard,show prices for all flights from BALTIMORE to DALLAS on 7 29,"SELECT DISTINCT FAREalias0.FARE_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DATE_DAY AS DATE_DAYalias1 , DAYS AS DAYSalias0 , DAYS AS DAYSalias1 , FARE AS FAREalias0 , FARE_BASIS AS FARE_BASISalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = 'DALLAS' AND DATE_DAYalias1.DAY_NUMBER = 29 AND DATE_DAYalias1.MONTH_NUMBER = 7 AND DATE_DAYalias1.YEAR = 1991 AND DAYSalias1.DAY_NAME = DATE_DAYalias1.DAY_NAME AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias1.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = 'BALTIMORE' AND DATE_DAYalias0.DAY_NUMBER = 29 AND DATE_DAYalias0.MONTH_NUMBER = 7 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FARE_BASISalias0.BASIS_DAYS = DAYSalias0.DAYS_CODE AND FAREalias0.FARE_BASIS_CODE = FARE_BASISalias0.FARE_BASIS_CODE AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT T1.fare_id, T1.one_direction_cost FROM fare AS T1 INNER JOIN flight AS T2 ON T1.flight_id = T2.flight_id WHERE T2.from_airport = 'BALTIMORE' AND T2.to_airport = 'DALLAS' AND T2.departure",True,False,False,False,3.4353,49.4853,67.0,2459.8789,29.6,60.0,4281.875,15360.0,27.8768,1466.1237,3330.2,119.8,3451.13,3884.0,True,True
